0, 0.0
1001, 0.0
2002, 21.0
3002, 32.0
4003, 32.0
5004, 32.0
6005, 32.0
7005, 32.0
8007, 32.0
9008, 32.0
10009, 32.0
11080, 32.0
12080, 35.0
13081, 32.0
14082, 32.0
15084, 32.0
16085, 32.0
17086, 32.0
18087, 32.0
19091, 32.0
20093, 32.0
21094, 32.0
22095, 32.0
23096, 32.0
24097, 32.0
25098, 32.0
26100, 32.0
27101, 32.0
28102, 32.0
29104, 32.0
30106, 32.0
31107, 32.0
32108, 9.0
33109, 0.0
34111, 0.0
35113, 0.0
36114, 0.0
