exp,peers,nlr,failures,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0000,4,1,0,EpochStart,60000,1,unlimited,4,HotStuff,1,1,1,64,Simple,256,4096,1000,32,1,64,16,true,false,131072000,128,128,false,7680,4194304,external,32,8192,32,32,32.171875,-2960,5131,6236.818181818182,6495.242857142857,5634.005375025338,2967.6938693977,16.416316829120806,16.844269464962217,4.946969696969697,22.560606060606062,30.128104,16.16192,0.0,0,0,4019.002,4017.382,4019.002,4019.869,4017.382,3568.7365532467534,3568.4099376623376,3568.7365532467534,3574.537721461187,3574.2189589041095,292.4285521006635,292.3649509926214,293.80799929027495,293.7539654587281,None,385,219,4.098092155348927,4.260789617520899,127.78766297407896,135.50370253039242,0.0,0
0001,4,1,0,EpochStart,60000,1,unlimited,4,HotStuff,1,1,1,64,Simple,256,4096,1000,32,1,64,16,true,false,131072000,256,256,false,15360,4194304,external,32,8192,64,64,64.078125,-30999,-21041,1358.668400520156,381.07416267942585,14285.20288859363,19136.089540659978,16.42661563464743,16.831578874145002,5.876923076923077,28.284615384615385,30.074658,16.115337,0.0,0,0,4022.947,4022.584,4022.947,4039.557,4039.02,3575.529310793238,3575.1390403120936,3575.529310793238,3584.8953463302755,3584.4982981651374,293.60538548214356,293.47191145753834,298.0051323147748,297.82597787908054,None,769,436,4.105611188744766,4.259634294422195,255.6970057647871,270.54972539513136,0.0,0
0002,4,1,0,EpochStart,60000,1,unlimited,4,HotStuff,1,1,1,256,Single,256,4096,1000,32,1,16,16,true,false,131072000,128,128,false,7680,4194304,external,32,8192,128,129,128.3125,4508,5113,6596.397402597403,6615.464114832536,621.6929720977514,606.1096942356622,4.109742328523797,4.228231478760536,5.318181818181818,29.03030303030303,30.086236,16.07568,0.0,0,0,3990.859,3990.573,3990.859,4002.237,4001.806,3546.060012987013,3545.6847974025977,3546.060012987013,3548.5544520547946,3548.16499086758,289.28105967795995,289.2476217524233,290.9426953632773,290.89182985417136,None,385,219,1.0252842295712257,1.063168982470204,127.96549226031465,136.23062912424234,0.0,0
0003,4,1,0,EpochStart,60000,1,unlimited,4,HotStuff,1,1,1,256,Single,256,4096,1000,32,1,16,16,true,false,131072000,256,256,false,15360,4194304,external,32,8192,256,260,258.29411764705884,-3239,-1364,2628.2886866059816,2575.5865384615386,1005.3754480548691,1150.6143428564692,4.088394209222492,4.194546522023899,6.2727272727272725,34.128787878787875,30.218811,16.222483,0.0,0,0,4051.283,4049.965,4051.283,4059.115,4058.703,3601.2803146944084,3600.8605253576075,3601.2803146944084,3609.400556064073,3608.9432631578948,289.41364090404534,289.2682985400984,290.45431639655436,290.2681624402073,None,769,437,1.020248879511668,1.0526316441257983,254.47725259607336,269.3792312804396,0.0,0
