0, 100
502, 100
1004, 82
1505, 12
2006, 14
2508, 13
3009, 22
3510, 28
4010, 18
4511, 17
5012, 15
5514, 13
6015, 20
6517, 16
7017, 11
7518, 16
8019, 22
8520, 13
9021, 11
9523, 13
10024, 28
10525, 18
11026, 18
11528, 17
12029, 26
12531, 16
13031, 11
13532, 9
14034, 21
14535, 13
15036, 19
15538, 15
16039, 20
16540, 12
17041, 10
17542, 11
18043, 19
18544, 13
19045, 10
19546, 9
20047, 20
20548, 17
21049, 12
21551, 11
22052, 24
22553, 15
23054, 11
23555, 12
24057, 18
24559, 12
25061, 11
25562, 15
26063, 27
26564, 14
27066, 16
27567, 20
28069, 28
28570, 19
29070, 15
29571, 10
30073, 19
30574, 12
31076, 10
31577, 10
32078, 27
32579, 17
33080, 19
33582, 12
34083, 24
34584, 25
35085, 54
