21:04:58.897 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
21:04:58.897 INF Connecting to orderer. addrStr=127.0.0.1:10011 peerId=1
21:04:58.897 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
21:04:58.897 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
21:04:59.111 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
21:04:59.127 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
21:04:59.132 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
21:04:59.145 INF Connected to orderer. addrStr=127.0.0.1:10011 id=1
21:04:59.177 INF Connected to orderers.
21:04:59.177 INF Setting up client timeout. clientRunTime=30000
21:04:59.177 INF Starting to submit requests. numRequests=15360
21:04:59.178 INF Updating bucket assignment. epoch=0
21:04:59.178 DBG New bucket assignment. buckets=[0,4,8,12,16,20,24,28,32,36,40,44,48,52,56,60] orderer=0
21:04:59.179 DBG New bucket assignment. buckets=[1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61] orderer=1
21:04:59.179 DBG New bucket assignment. buckets=[2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62] orderer=2
21:04:59.179 DBG New bucket assignment. buckets=[3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63] orderer=3
21:04:59.179 INF Resubmitted Requests. epoch=0 n=0
21:04:59.180 DBG Submitted request. clSeqNr=0
21:04:59.182 DBG Submitted request. clSeqNr=1
21:04:59.189 DBG Submitted request. clSeqNr=2
21:04:59.190 DBG Submitted request. clSeqNr=3
21:04:59.194 DBG Submitted request. clSeqNr=4
21:04:59.198 DBG Submitted request. clSeqNr=5
21:04:59.203 DBG Submitted request. clSeqNr=6
21:04:59.205 DBG Submitted request. clSeqNr=7
21:04:59.213 DBG Submitted request. clSeqNr=8
21:04:59.214 DBG Submitted request. clSeqNr=9
21:04:59.217 DBG Submitted request. clSeqNr=10
21:04:59.221 DBG Submitted request. clSeqNr=11
21:04:59.225 DBG Submitted request. clSeqNr=12
21:04:59.229 DBG Submitted request. clSeqNr=13
21:04:59.233 DBG Submitted request. clSeqNr=14
21:04:59.237 DBG Submitted request. clSeqNr=15
21:04:59.240 DBG Submitted request. clSeqNr=16
21:04:59.245 DBG Submitted request. clSeqNr=17
21:04:59.249 DBG Submitted request. clSeqNr=18
21:04:59.253 DBG Submitted request. clSeqNr=19
21:04:59.257 DBG Submitted request. clSeqNr=20
21:04:59.261 DBG Submitted request. clSeqNr=21
21:04:59.264 DBG Submitted request. clSeqNr=22
21:04:59.268 DBG Submitted request. clSeqNr=23
21:04:59.273 DBG Submitted request. clSeqNr=24
21:04:59.276 DBG Submitted request. clSeqNr=25
21:04:59.280 DBG Submitted request. clSeqNr=26
21:04:59.283 DBG Submitted request. clSeqNr=27
21:04:59.287 DBG Submitted request. clSeqNr=28
21:04:59.292 DBG Submitted request. clSeqNr=29
21:04:59.295 DBG Submitted request. clSeqNr=30
21:04:59.299 DBG Submitted request. clSeqNr=31
21:04:59.303 DBG Submitted request. clSeqNr=32
21:04:59.307 DBG Submitted request. clSeqNr=33
21:04:59.311 DBG Submitted request. clSeqNr=34
21:04:59.315 DBG Submitted request. clSeqNr=35
21:04:59.319 DBG Submitted request. clSeqNr=36
21:04:59.323 DBG Submitted request. clSeqNr=37
21:04:59.327 DBG Submitted request. clSeqNr=38
21:04:59.331 DBG Submitted request. clSeqNr=39
21:04:59.335 DBG Submitted request. clSeqNr=40
21:04:59.339 DBG Submitted request. clSeqNr=41
21:04:59.343 DBG Submitted request. clSeqNr=42
21:04:59.347 DBG Submitted request. clSeqNr=43
21:04:59.350 DBG Submitted request. clSeqNr=44
21:04:59.354 DBG Submitted request. clSeqNr=45
21:04:59.358 DBG Submitted request. clSeqNr=46
21:04:59.362 DBG Submitted request. clSeqNr=47
21:04:59.366 DBG Submitted request. clSeqNr=48
21:04:59.370 DBG Submitted request. clSeqNr=49
21:04:59.374 DBG Submitted request. clSeqNr=50
21:04:59.378 DBG Submitted request. clSeqNr=51
21:04:59.381 DBG Submitted request. clSeqNr=52
21:04:59.385 DBG Submitted request. clSeqNr=53
21:04:59.389 DBG Submitted request. clSeqNr=54
21:04:59.393 DBG Submitted request. clSeqNr=55
21:04:59.398 DBG Submitted request. clSeqNr=56
21:04:59.401 DBG Submitted request. clSeqNr=57
21:04:59.405 DBG Submitted request. clSeqNr=58
21:04:59.409 DBG Submitted request. clSeqNr=59
21:04:59.413 DBG Submitted request. clSeqNr=60
21:04:59.417 DBG Submitted request. clSeqNr=61
21:04:59.421 DBG Submitted request. clSeqNr=62
21:04:59.425 DBG Submitted request. clSeqNr=63
21:04:59.429 DBG Submitted request. clSeqNr=64
21:04:59.432 DBG Submitted request. clSeqNr=65
21:04:59.437 DBG Submitted request. clSeqNr=66
21:04:59.440 DBG Submitted request. clSeqNr=67
21:04:59.444 DBG Submitted request. clSeqNr=68
21:04:59.448 DBG Submitted request. clSeqNr=69
