20:02:19.170 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
20:02:19.170 INF Connecting to orderer. addrStr=127.0.0.1:10011 peerId=1
20:02:19.170 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
20:02:19.170 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
20:02:19.366 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
20:02:19.379 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
20:02:19.388 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
20:02:19.391 INF Connected to orderer. addrStr=127.0.0.1:10011 id=1
20:02:19.418 INF Connected to orderers.
20:02:19.419 INF Setting up client timeout. clientRunTime=30000
20:02:19.419 INF Starting to submit requests. numRequests=15360
20:02:19.420 INF Updating bucket assignment. epoch=0
20:02:19.420 DBG New bucket assignment. buckets=[1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61] orderer=1
20:02:19.420 DBG New bucket assignment. buckets=[2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62] orderer=2
20:02:19.420 DBG New bucket assignment. buckets=[3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63] orderer=3
20:02:19.421 DBG New bucket assignment. buckets=[0,4,8,12,16,20,24,28,32,36,40,44,48,52,56,60] orderer=0
20:02:19.421 DBG Submitted request. clSeqNr=0
20:02:19.421 INF Resubmitted Requests. epoch=0 n=0
20:02:19.424 DBG Submitted request. clSeqNr=1
20:02:19.433 DBG Submitted request. clSeqNr=2
20:02:19.433 DBG Submitted request. clSeqNr=3
20:02:19.436 DBG Submitted request. clSeqNr=4
20:02:19.440 DBG Submitted request. clSeqNr=5
20:02:19.445 DBG Submitted request. clSeqNr=6
20:02:19.448 DBG Submitted request. clSeqNr=7
20:02:19.452 DBG Submitted request. clSeqNr=8
20:02:19.456 DBG Submitted request. clSeqNr=9
20:02:19.460 DBG Submitted request. clSeqNr=10
20:02:19.463 DBG Submitted request. clSeqNr=11
20:02:19.467 DBG Submitted request. clSeqNr=12
20:02:19.471 DBG Submitted request. clSeqNr=13
20:02:19.475 DBG Submitted request. clSeqNr=14
20:02:19.479 DBG Submitted request. clSeqNr=15
20:02:19.483 DBG Submitted request. clSeqNr=16
20:02:19.487 DBG Submitted request. clSeqNr=17
20:02:19.491 DBG Submitted request. clSeqNr=18
20:02:19.495 DBG Submitted request. clSeqNr=19
20:02:19.499 DBG Submitted request. clSeqNr=20
20:02:19.502 DBG Submitted request. clSeqNr=21
20:02:19.506 DBG Submitted request. clSeqNr=22
20:02:19.511 DBG Submitted request. clSeqNr=23
20:02:19.514 DBG Submitted request. clSeqNr=24
20:02:19.518 DBG Submitted request. clSeqNr=25
20:02:19.522 DBG Submitted request. clSeqNr=26
20:02:19.526 DBG Submitted request. clSeqNr=27
20:02:19.530 DBG Submitted request. clSeqNr=28
20:02:19.534 DBG Submitted request. clSeqNr=29
20:02:19.538 DBG Submitted request. clSeqNr=30
20:02:19.541 DBG Submitted request. clSeqNr=31
20:02:19.545 DBG Submitted request. clSeqNr=32
20:02:19.549 DBG Submitted request. clSeqNr=33
20:02:19.553 DBG Submitted request. clSeqNr=34
20:02:19.557 DBG Submitted request. clSeqNr=35
20:02:19.561 DBG Submitted request. clSeqNr=36
20:02:19.565 DBG Submitted request. clSeqNr=37
20:02:19.569 DBG Submitted request. clSeqNr=38
20:02:19.573 DBG Submitted request. clSeqNr=39
20:02:19.577 DBG Submitted request. clSeqNr=40
20:02:19.581 DBG Submitted request. clSeqNr=41
20:02:19.584 DBG Submitted request. clSeqNr=42
20:02:19.588 DBG Submitted request. clSeqNr=43
20:02:19.592 DBG Submitted request. clSeqNr=44
20:02:19.596 DBG Submitted request. clSeqNr=45
20:02:19.600 DBG Submitted request. clSeqNr=46
20:02:19.604 DBG Submitted request. clSeqNr=47
20:02:19.607 DBG Submitted request. clSeqNr=48
20:02:19.612 DBG Submitted request. clSeqNr=49
20:02:19.616 DBG Submitted request. clSeqNr=50
20:02:19.620 DBG Submitted request. clSeqNr=51
20:02:19.623 DBG Submitted request. clSeqNr=52
20:02:19.627 DBG Submitted request. clSeqNr=53
20:02:19.631 DBG Submitted request. clSeqNr=54
20:02:19.635 DBG Submitted request. clSeqNr=55
20:02:19.639 DBG Submitted request. clSeqNr=56
20:02:19.643 DBG Submitted request. clSeqNr=57
20:02:19.647 DBG Submitted request. clSeqNr=58
20:02:19.650 DBG Submitted request. clSeqNr=59
20:02:19.655 DBG Submitted request. clSeqNr=60
20:02:19.659 DBG Submitted request. clSeqNr=61
20:02:19.663 DBG Submitted request. clSeqNr=62
20:02:19.666 DBG Submitted request. clSeqNr=63
20:02:19.670 DBG Submitted request. clSeqNr=64
20:02:19.674 DBG Submitted request. clSeqNr=65
20:02:19.678 DBG Submitted request. clSeqNr=66
20:02:19.682 DBG Submitted request. clSeqNr=67
20:02:19.685 DBG Submitted request. clSeqNr=68
20:02:19.690 DBG Submitted request. clSeqNr=69
20:02:19.694 DBG Submitted request. clSeqNr=70
20:02:19.698 DBG Submitted request. clSeqNr=71
20:02:19.702 DBG Submitted request. clSeqNr=72
