0, 0.0
1, 0.0
2, 0.0
1001, 0.0
1002, 0.0
1003, 0.0
2003, 24.0
2004, 23.0
2007, 24.0
2014, 24.0
3004, 32.0
3006, 33.0
3007, 32.0
3013, 32.0
4006, 32.0
4009, 32.0
4018, 32.0
5007, 32.0
5008, 32.0
5010, 32.0
5020, 32.0
6008, 32.0
6009, 32.0
6011, 32.0
6022, 32.0
7010, 32.0
7013, 32.0
7023, 32.0
8011, 32.0
8017, 32.0
8025, 32.0
9012, 33.0
9013, 32.0
9020, 32.0
9029, 32.0
10013, 32.0
10022, 32.0
10031, 32.0
11014, 32.0
11015, 32.0
11022, 33.0
11031, 32.0
12015, 32.0
12016, 32.0
12024, 32.0
12032, 33.0
13016, 32.0
13018, 32.0
13026, 32.0
13035, 32.0
14018, 32.0
14019, 32.0
14027, 32.0
14036, 32.0
15018, 32.0
15020, 32.0
15029, 32.0
15038, 32.0
16020, 32.0
16021, 32.0
16030, 32.0
16040, 32.0
17020, 32.0
17022, 32.0
17031, 32.0
17041, 32.0
18022, 32.0
18023, 32.0
18035, 32.0
18044, 32.0
19025, 32.0
19026, 32.0
19035, 32.0
19044, 32.0
20027, 32.0
20039, 32.0
20046, 32.0
21027, 32.0
21028, 32.0
21038, 32.0
21047, 32.0
22029, 32.0
22031, 32.0
22051, 32.0
22054, 32.0
23030, 32.0
23031, 32.0
23047, 32.0
23054, 32.0
24031, 32.0
24032, 32.0
24048, 32.0
24054, 32.0
25032, 32.0
25035, 32.0
25049, 32.0
25054, 32.0
26033, 32.0
26035, 32.0
26050, 32.0
26056, 32.0
27035, 33.0
27036, 32.0
27051, 33.0
27057, 32.0
28037, 32.0
28053, 32.0
28060, 33.0
29038, 32.0
29039, 32.0
29054, 32.0
29061, 32.0
30039, 32.0
30040, 32.0
30055, 32.0
30062, 32.0
31040, 32.0
31042, 32.0
31056, 32.0
31063, 32.0
32040, 8.0
32043, 7.0
32056, 7.0
32063, 6.0
33041, 0.0
33044, 0.0
33057, 0.0
33064, 0.0
