19:59:26.876 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
19:59:26.876 INF Connecting to orderer. addrStr=127.0.0.1:10011 peerId=1
19:59:26.876 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
19:59:26.876 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
19:59:27.057 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
19:59:27.087 INF Connected to orderer. addrStr=127.0.0.1:10011 id=1
19:59:27.100 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
19:59:27.108 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
19:59:27.135 INF Connected to orderers.
19:59:27.135 INF Setting up client timeout. clientRunTime=30000
19:59:27.135 INF Starting to submit requests. numRequests=15360
19:59:27.136 DBG Submitted request. clSeqNr=0
19:59:27.137 INF Updating bucket assignment. epoch=0
19:59:27.137 DBG New bucket assignment. buckets=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15] orderer=0
19:59:27.138 INF Resubmitted Requests. epoch=0 n=0
19:59:27.145 DBG Submitted request. clSeqNr=1
19:59:27.145 DBG Submitted request. clSeqNr=2
19:59:27.148 DBG Submitted request. clSeqNr=3
19:59:27.151 DBG Submitted request. clSeqNr=4
19:59:27.156 DBG Submitted request. clSeqNr=5
19:59:27.160 DBG Submitted request. clSeqNr=6
19:59:27.163 DBG Submitted request. clSeqNr=7
19:59:27.167 DBG Submitted request. clSeqNr=8
19:59:27.171 DBG Submitted request. clSeqNr=9
19:59:27.175 DBG Submitted request. clSeqNr=10
19:59:27.179 DBG Submitted request. clSeqNr=11
19:59:27.183 DBG Submitted request. clSeqNr=12
19:59:27.186 DBG Submitted request. clSeqNr=13
19:59:27.191 DBG Submitted request. clSeqNr=14
19:59:27.194 DBG Submitted request. clSeqNr=15
19:59:27.198 DBG Submitted request. clSeqNr=16
19:59:27.202 DBG Submitted request. clSeqNr=17
19:59:27.206 DBG Submitted request. clSeqNr=18
19:59:27.210 DBG Submitted request. clSeqNr=19
19:59:27.214 DBG Submitted request. clSeqNr=20
19:59:27.218 DBG Submitted request. clSeqNr=21
19:59:27.221 DBG Submitted request. clSeqNr=22
19:59:27.226 DBG Submitted request. clSeqNr=23
19:59:27.230 DBG Submitted request. clSeqNr=24
19:59:27.233 DBG Submitted request. clSeqNr=25
19:59:27.237 DBG Submitted request. clSeqNr=26
19:59:27.241 DBG Submitted request. clSeqNr=27
19:59:27.245 DBG Submitted request. clSeqNr=28
19:59:27.249 DBG Submitted request. clSeqNr=29
19:59:27.253 DBG Submitted request. clSeqNr=30
19:59:27.257 DBG Submitted request. clSeqNr=31
19:59:27.261 DBG Submitted request. clSeqNr=32
19:59:27.265 DBG Submitted request. clSeqNr=33
19:59:27.269 DBG Submitted request. clSeqNr=34
19:59:27.273 DBG Submitted request. clSeqNr=35
19:59:27.277 DBG Submitted request. clSeqNr=36
19:59:27.281 DBG Submitted request. clSeqNr=37
19:59:27.285 DBG Submitted request. clSeqNr=38
19:59:27.288 DBG Submitted request. clSeqNr=39
19:59:27.293 DBG Submitted request. clSeqNr=40
19:59:27.296 DBG Submitted request. clSeqNr=41
19:59:27.300 DBG Submitted request. clSeqNr=42
19:59:27.304 DBG Submitted request. clSeqNr=43
19:59:27.307 DBG Submitted request. clSeqNr=44
19:59:27.312 DBG Submitted request. clSeqNr=45
19:59:27.316 DBG Submitted request. clSeqNr=46
19:59:27.320 DBG Submitted request. clSeqNr=47
19:59:27.323 DBG Submitted request. clSeqNr=48
19:59:27.327 DBG Submitted request. clSeqNr=49
19:59:27.332 DBG Submitted request. clSeqNr=50
19:59:27.336 DBG Submitted request. clSeqNr=51
19:59:27.339 DBG Submitted request. clSeqNr=52
19:59:27.344 DBG Submitted request. clSeqNr=53
19:59:27.347 DBG Submitted request. clSeqNr=54
19:59:27.351 DBG Submitted request. clSeqNr=55
19:59:27.355 DBG Submitted request. clSeqNr=56
19:59:27.358 DBG Submitted request. clSeqNr=57
19:59:27.363 DBG Submitted request. clSeqNr=58
19:59:27.366 DBG Submitted request. clSeqNr=59
19:59:27.370 DBG Submitted request. clSeqNr=60
19:59:27.374 DBG Submitted request. clSeqNr=61
19:59:27.378 DBG Submitted request. clSeqNr=62
19:59:27.382 DBG Submitted request. clSeqNr=63
19:59:27.386 DBG Submitted request. clSeqNr=64
19:59:27.390 DBG Submitted request. clSeqNr=65
19:59:27.394 DBG Submitted request. clSeqNr=66
19:59:27.398 DBG Submitted request. clSeqNr=67
19:59:27.402 DBG Submitted request. clSeqNr=68
19:59:27.406 DBG Submitted request. clSeqNr=69
19:59:27.409 DBG Submitted request. clSeqNr=70
19:59:27.413 DBG Submitted request. clSeqNr=71
19:59:27.417 DBG Submitted request. clSeqNr=72
19:59:27.421 DBG Submitted request. clSeqNr=73
19:59:27.426 DBG Submitted request. clSeqNr=74
19:59:27.429 DBG Submitted request. clSeqNr=75
19:59:27.433 DBG Submitted request. clSeqNr=76
19:59:27.437 DBG Submitted request. clSeqNr=77
19:59:27.440 DBG Submitted request. clSeqNr=78
19:59:27.444 DBG Submitted request. clSeqNr=79
19:59:27.449 DBG Submitted request. clSeqNr=80
19:59:27.452 DBG Submitted request. clSeqNr=81
19:59:27.457 DBG Submitted request. clSeqNr=82
19:59:27.460 DBG Submitted request. clSeqNr=83
19:59:27.465 DBG Submitted request. clSeqNr=84
19:59:27.467 DBG Submitted request. clSeqNr=85
19:59:27.472 DBG Submitted request. clSeqNr=86
19:59:27.475 DBG Submitted request. clSeqNr=87
19:59:27.479 DBG Submitted request. clSeqNr=88
19:59:27.483 DBG Submitted request. clSeqNr=89
19:59:27.487 DBG Submitted request. clSeqNr=90
19:59:27.491 DBG Submitted request. clSeqNr=91
19:59:27.495 DBG Submitted request. clSeqNr=92
19:59:27.499 DBG Submitted request. clSeqNr=93
19:59:27.503 DBG Submitted request. clSeqNr=94
19:59:27.507 DBG Submitted request. clSeqNr=95
19:59:27.511 DBG Submitted request. clSeqNr=96
19:59:27.514 DBG Submitted request. clSeqNr=97
19:59:27.519 DBG Submitted request. clSeqNr=98
19:59:27.522 DBG Submitted request. clSeqNr=99
19:59:27.527 DBG Submitted request. clSeqNr=100
19:59:27.530 DBG Submitted request. clSeqNr=101
19:59:27.534 DBG Submitted request. clSeqNr=102
19:59:27.538 DBG Submitted request. clSeqNr=103
19:59:27.542 DBG Submitted request. clSeqNr=104
19:59:27.546 DBG Submitted request. clSeqNr=105
19:59:27.551 DBG Submitted request. clSeqNr=106
19:59:27.554 DBG Submitted request. clSeqNr=107
19:59:27.558 DBG Submitted request. clSeqNr=108
19:59:27.562 DBG Submitted request. clSeqNr=109
19:59:27.566 DBG Submitted request. clSeqNr=110
19:59:27.570 DBG Submitted request. clSeqNr=111
19:59:27.574 DBG Submitted request. clSeqNr=112
19:59:27.577 DBG Submitted request. clSeqNr=113
19:59:27.581 DBG Submitted request. clSeqNr=114
19:59:27.585 DBG Submitted request. clSeqNr=115
