0, 5
502, 3
1003, 5
1504, 4
2005, 4
2506, 4
3008, 5
3509, 5
4010, 6
4511, 4
5013, 5
5514, 5
6015, 6
6517, 5
7019, 5
7521, 4
8021, 5
8522, 5
9023, 5
9523, 4
10025, 6
10527, 4
11028, 6
11528, 4
12030, 5
12531, 4
13032, 5
13533, 4
14035, 5
14536, 4
15037, 6
15538, 4
16039, 5
16539, 4
17040, 6
17541, 4
18041, 5
18543, 5
19045, 5
19546, 8
20047, 6
20548, 4
21049, 5
21550, 4
22051, 6
22552, 5
23054, 5
23555, 5
24056, 6
24557, 5
25058, 5
25559, 4
26061, 5
26562, 4
27063, 5
27564, 4
28065, 6
28567, 4
29069, 5
29570, 4
30072, 6
30573, 5
31074, 6
31575, 5
32076, 5
32577, 5
33079, 5
33580, 4
34081, 4
34583, 4
35083, 3
