14:11:59.087 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
14:11:59.087 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
14:11:59.087 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
14:11:59.087 INF Connecting to orderer. addrStr=127.0.0.1:10011 peerId=1
14:11:59.285 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
14:11:59.296 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
14:11:59.305 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
14:11:59.306 INF Connected to orderer. addrStr=127.0.0.1:10011 id=1
14:11:59.334 INF Connected to orderers.
14:11:59.334 INF Setting up client timeout. clientRunTime=30000
14:11:59.334 INF Starting to submit requests. numRequests=15360
14:11:59.335 INF Updating bucket assignment. epoch=0
14:11:59.335 DBG New bucket assignment. buckets=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15] orderer=0
14:11:59.335 INF Resubmitted Requests. epoch=0 n=0
14:11:59.335 DBG Submitted request. clSeqNr=0
14:11:59.339 DBG Submitted request. clSeqNr=1
14:11:59.348 DBG Submitted request. clSeqNr=2
14:11:59.348 DBG Submitted request. clSeqNr=3
14:11:59.352 DBG Submitted request. clSeqNr=4
14:11:59.355 DBG Submitted request. clSeqNr=5
14:11:59.359 DBG Submitted request. clSeqNr=6
14:11:59.363 DBG Submitted request. clSeqNr=7
14:11:59.366 DBG Submitted request. clSeqNr=8
14:11:59.370 DBG Submitted request. clSeqNr=9
14:11:59.374 DBG Submitted request. clSeqNr=10
14:11:59.378 DBG Submitted request. clSeqNr=11
14:11:59.382 DBG Submitted request. clSeqNr=12
14:11:59.386 DBG Submitted request. clSeqNr=13
14:11:59.390 DBG Submitted request. clSeqNr=14
14:11:59.394 DBG Submitted request. clSeqNr=15
14:11:59.398 DBG Submitted request. clSeqNr=16
14:11:59.402 DBG Submitted request. clSeqNr=17
14:11:59.406 DBG Submitted request. clSeqNr=18
14:11:59.410 DBG Submitted request. clSeqNr=19
14:11:59.414 DBG Submitted request. clSeqNr=20
14:11:59.418 DBG Submitted request. clSeqNr=21
14:11:59.422 DBG Submitted request. clSeqNr=22
14:11:59.426 DBG Submitted request. clSeqNr=23
14:11:59.429 DBG Submitted request. clSeqNr=24
14:11:59.433 DBG Submitted request. clSeqNr=25
14:11:59.436 DBG Submitted request. clSeqNr=26
14:11:59.441 DBG Submitted request. clSeqNr=27
14:11:59.445 DBG Submitted request. clSeqNr=28
14:11:59.449 DBG Submitted request. clSeqNr=29
14:11:59.453 DBG Submitted request. clSeqNr=30
14:11:59.456 DBG Submitted request. clSeqNr=31
14:11:59.460 DBG Submitted request. clSeqNr=32
14:11:59.464 DBG Submitted request. clSeqNr=33
14:11:59.468 DBG Submitted request. clSeqNr=34
14:11:59.472 DBG Submitted request. clSeqNr=35
14:11:59.476 DBG Submitted request. clSeqNr=36
14:11:59.480 DBG Submitted request. clSeqNr=37
14:11:59.483 DBG Submitted request. clSeqNr=38
14:11:59.487 DBG Submitted request. clSeqNr=39
14:11:59.491 DBG Submitted request. clSeqNr=40
14:11:59.495 DBG Submitted request. clSeqNr=41
14:11:59.499 DBG Submitted request. clSeqNr=42
14:11:59.503 DBG Submitted request. clSeqNr=43
14:11:59.507 DBG Submitted request. clSeqNr=44
14:11:59.511 DBG Submitted request. clSeqNr=45
14:11:59.516 DBG Submitted request. clSeqNr=46
14:11:59.519 DBG Submitted request. clSeqNr=47
14:11:59.522 DBG Submitted request. clSeqNr=48
14:11:59.527 DBG Submitted request. clSeqNr=49
14:11:59.530 DBG Submitted request. clSeqNr=50
14:11:59.534 DBG Submitted request. clSeqNr=51
14:11:59.539 DBG Submitted request. clSeqNr=52
14:11:59.543 DBG Submitted request. clSeqNr=53
14:11:59.546 DBG Submitted request. clSeqNr=54
14:11:59.551 DBG Submitted request. clSeqNr=55
14:11:59.554 DBG Submitted request. clSeqNr=56
14:11:59.558 DBG Submitted request. clSeqNr=57
14:11:59.561 DBG Submitted request. clSeqNr=58
14:11:59.565 DBG Submitted request. clSeqNr=59
14:11:59.570 DBG Submitted request. clSeqNr=60
14:11:59.574 DBG Submitted request. clSeqNr=61
14:11:59.578 DBG Submitted request. clSeqNr=62
