0, 3
11, 3
25, 3
32, 3
2007, 3
2031, 3
2053, 1
2060, 2
2063, 3
4011, 3
4046, 1
4047, 2
4050, 1
4051, 2
4071, 1
4072, 2
6014, 1
6015, 2
6036, 3
6067, 1
6068, 2
6073, 3
8017, 3
8049, 3
8089, 1
8090, 2
8092, 3
10018, 1
10019, 2
10044, 1
10045, 2
10060, 1
10061, 2
10088, 1
10089, 2
12021, 3
12055, 3
12068, 1
12069, 2
12099, 1
12100, 2
14024, 3
14047, 3
14066, 1
14067, 2
14096, 1
14097, 2
16028, 1
16029, 2
16054, 1
16055, 2
16078, 1
16079, 2
16102, 3
18033, 3
18065, 1
18066, 2
18399, 1
18400, 5
20039, 3
20059, 1
20060, 2
20097, 1
20100, 2
20121, 1
20124, 2
22040, 1
22041, 2
22060, 3
22118, 3
22131, 3
24043, 1
24044, 2
24058, 1
24060, 2
24108, 1
24110, 2
24131, 3
26047, 3
26070, 3
26111, 1
26115, 2
26136, 1
26137, 2
28049, 1
28050, 2
28076, 3
28113, 1
28114, 2
28147, 1
28148, 2
30051, 3
30071, 1
30072, 2
30110, 1
30112, 2
30142, 3
