0, 1
38, 1
76, 1
116, 1
154, 1
194, 1
232, 1
272, 1
311, 1
350, 1
389, 1
428, 1
467, 1
507, 1
546, 1
584, 1
623, 1
663, 1
701, 1
741, 1
779, 1
819, 1
858, 1
896, 1
936, 1
975, 1
1014, 1
1053, 1
1092, 1
1131, 1
1170, 1
1209, 1
1248, 1
1288, 1
1327, 1
1365, 1
1404, 1
1443, 1
1482, 1
1521, 1
1561, 1
1600, 1
1639, 1
1678, 1
1717, 1
1756, 1
1795, 1
1840, 1
1873, 1
1912, 1
1951, 1
1990, 1
2029, 1
2068, 1
2107, 1
2147, 1
2186, 1
2225, 1
2264, 1
2302, 1
2341, 1
2381, 1
2420, 1
2460, 1
2498, 1
2537, 1
2576, 1
2615, 1
2655, 1
2693, 1
2735, 1
2772, 1
2811, 1
2850, 1
2889, 1
2928, 1
2967, 1
3006, 1
3045, 1
3085, 1
3123, 1
3162, 1
3202, 1
3240, 1
3280, 1
3318, 1
3357, 1
3397, 1
3436, 1
3475, 1
3514, 1
3553, 1
3592, 1
3631, 1
3670, 1
3709, 1
3748, 1
3787, 1
3831, 1
3865, 1
3904, 1
3943, 1
3982, 1
4022, 1
4061, 1
4099, 1
4139, 1
4178, 1
4216, 1
4256, 1
4295, 1
4334, 1
4373, 1
4412, 1
4451, 1
4491, 1
4529, 1
4568, 1
4607, 1
4647, 1
4685, 1
4724, 1
4764, 1
4802, 1
4845, 1
4881, 1
4919, 1
4958, 1
4998, 1
5037, 1
5077, 1
5116, 1
5154, 1
5194, 1
5232, 1
5271, 1
5311, 1
5350, 1
5389, 1
5428, 1
5467, 1
5506, 1
5545, 1
5584, 1
5623, 1
5662, 1
5701, 1
5743, 1
5779, 1
5818, 1
5857, 1
5896, 1
5936, 1
5975, 1
6013, 1
6052, 1
6092, 1
6131, 1
6169, 1
6209, 1
6248, 1
6287, 1
6326, 1
6365, 1
6404, 1
6443, 1
6482, 1
6522, 1
6561, 1
6600, 1
6638, 1
6678, 1
6717, 1
6756, 1
6794, 1
6840, 1
6873, 1
6912, 1
6951, 1
6990, 1
7030, 1
7069, 1
7107, 1
7146, 1
7185, 1
7224, 1
7263, 1
7303, 1
7342, 1
7381, 1
7420, 1
7459, 1
7498, 1
7537, 1
7576, 1
7615, 1
7654, 1
7693, 1
7732, 1
7772, 1
7810, 1
7849, 1
7888, 1
7927, 1
7966, 1
8005, 1
8045, 1
8083, 1
8123, 1
8162, 1
8201, 1
8240, 1
8279, 1
8319, 1
8357, 1
8396, 1
8436, 1
8474, 1
8513, 1
8552, 1
8592, 1
8631, 1
8670, 1
8709, 1
8748, 1
8786, 1
8826, 1
8865, 1
8905, 1
8943, 1
8983, 1
9022, 1
9060, 1
9099, 1
9139, 1
9177, 1
9217, 1
9256, 1
9294, 1
9334, 1
9373, 1
9412, 1
9450, 1
9490, 1
9529, 1
9568, 1
9607, 1
9646, 1
9685, 1
9724, 1
9764, 1
9802, 1
9845, 1
9880, 1
9920, 1
9959, 1
9998, 1
10037, 1
10076, 1
10115, 1
10154, 1
10193, 1
10232, 1
10271, 1
10310, 1
10349, 1
10388, 1
10428, 1
10466, 1
10505, 1
10545, 1
10584, 1
10623, 1
10662, 1
10701, 1
10742, 1
10779, 1
10817, 1
10857, 1
10897, 1
10935, 1
10974, 1
11013, 1
11053, 1
11091, 1
11130, 1
11170, 1
11209, 1
11248, 1
11286, 1
11326, 1
11365, 1
11404, 1
11443, 1
11482, 1
11521, 1
11560, 1
11599, 1
11638, 1
11678, 1
11716, 1
11758, 1
11794, 1
11833, 1
11873, 1
11912, 1
11951, 1
11990, 1
12029, 1
12067, 1
12107, 1
12146, 1
12186, 1
12225, 1
12263, 1
12303, 1
12341, 1
12381, 1
12420, 1
12459, 1
12497, 1
12537, 1
12576, 1
12615, 1
12654, 1
12693, 1
12732, 1
12775, 1
12810, 1
12857, 1
12888, 1
12927, 1
12966, 1
13006, 1
13044, 1
13084, 1
13122, 1
13161, 1
13201, 1
13239, 1
13279, 1
13317, 1
13356, 1
13396, 1
13435, 1
13474, 1
13513, 1
13552, 1
13591, 1
13631, 1
13669, 1
13709, 1
13748, 1
13786, 1
13825, 1
13865, 1
13904, 1
13942, 1
13981, 1
14021, 1
14060, 1
14099, 1
14138, 1
14177, 1
14216, 1
14256, 1
14294, 1
14333, 1
14373, 1
14412, 1
14450, 1
14490, 1
