0, 100.0
6, 100.0
7, 100.0
8, 100.0
501, 100.0
508, 100.0
521, 100.0
1006, 58.0
1009, 58.0
1010, 58.0
1023, 55.0
1507, 4.0
1511, 4.0
1524, 4.0
2008, 5.0
2012, 5.0
2026, 5.0
2509, 5.0
2513, 4.0
2527, 4.0
3015, 17.0
3017, 17.0
3034, 19.0
3516, 17.0
3518, 17.0
3536, 16.0
4017, 18.0
4020, 18.0
4037, 18.0
4518, 8.0
4521, 8.0
4539, 8.0
5019, 8.0
5022, 8.0
5040, 9.0
5521, 9.0
5523, 9.0
5541, 9.0
6021, 26.0
6022, 26.0
6024, 26.0
6043, 27.0
6523, 10.0
6525, 10.0
6544, 10.0
7024, 9.0
7025, 9.0
7026, 9.0
7045, 9.0
7525, 9.0
7527, 9.0
7547, 9.0
8026, 36.0
8028, 36.0
8048, 37.0
8527, 14.0
8528, 14.0
8530, 14.0
8550, 14.0
9028, 19.0
9029, 19.0
9031, 20.0
9052, 19.0
9530, 21.5
9533, 22.0
9553, 22.0
10031, 35.0
10032, 35.0
10034, 35.0
10053, 35.0
10532, 14.0
10533, 14.0
10535, 14.0
10555, 13.0
11033, 12.0
11034, 12.0
11036, 12.0
11056, 12.0
11534, 24.0
11535, 24.0
11538, 24.0
11557, 24.0
12035, 32.0
12036, 32.0
12039, 32.0
12058, 32.0
12536, 19.0
12537, 19.0
12540, 19.0
12560, 19.0
13037, 14.0
13039, 14.0
13041, 14.0
13062, 14.0
13538, 12.0
13540, 12.0
13543, 12.0
13563, 13.0
14038, 29.0
14042, 29.0
14044, 29.0
14065, 29.0
14539, 20.0
14544, 20.0
14546, 20.0
14566, 20.0
15041, 17.0
15045, 17.0
15047, 17.0
15067, 17.0
15541, 13.0
15546, 13.0
15548, 13.0
15568, 13.0
16042, 36.0
16047, 36.0
16050, 36.0
16069, 37.0
16543, 15.0
16548, 14.0
16552, 14.0
16570, 14.0
17044, 26.0
17049, 26.0
17053, 26.0
17071, 26.0
17545, 28.0
17551, 29.0
17554, 29.0
17572, 28.0
18046, 42.0
18052, 41.0
18055, 41.0
18072, 42.0
18547, 20.0
18554, 20.0
18556, 20.0
18574, 20.0
19047, 19.0
19055, 19.0
19057, 19.0
19074, 19.0
19549, 21.0
19556, 21.0
19558, 20.0
19576, 21.0
20049, 40.0
20057, 40.0
20059, 40.0
20077, 40.0
20550, 20.0
20558, 20.0
20560, 20.0
20578, 20.0
21052, 18.0
21059, 18.0
21061, 18.0
21079, 18.0
21552, 19.0
21560, 19.0
21563, 19.0
21580, 19.0
22053, 36.0
22060, 36.0
22063, 36.0
22081, 36.0
22555, 19.0
22561, 19.0
22564, 19.0
22582, 19.0
23056, 19.0
23063, 19.0
23065, 19.0
23084, 19.0
23557, 18.0
23564, 18.0
23566, 18.0
23585, 19.0
24058, 34.0
24065, 35.0
24067, 35.0
24086, 35.0
24559, 19.0
24566, 19.0
24568, 19.0
24587, 19.0
25061, 19.0
25067, 20.0
25069, 20.0
25088, 20.0
25562, 21.0
25569, 21.0
25570, 21.0
25589, 21.0
26063, 37.0
26070, 38.0
26071, 38.0
26090, 39.0
26564, 22.0
26571, 21.0
26573, 21.0
26591, 20.0
27065, 18.0
27072, 18.0
27074, 18.0
27092, 18.0
27566, 20.0
27573, 20.0
27575, 20.0
27593, 20.0
28067, 35.0
28077, 35.0
28095, 36.0
28569, 20.0
28578, 20.0
28596, 19.0
29070, 20.0
29080, 20.0
29097, 20.0
29571, 17.0
29581, 17.0
29598, 18.0
30073, 34.0
30082, 34.0
30099, 35.0
30574, 20.0
30583, 20.0
30601, 19.0
31075, 19.0
31084, 19.0
31103, 19.0
31577, 20.0
31585, 20.0
31604, 20.0
32077, 35.0
32086, 35.0
32105, 36.0
32578, 28.0
32587, 28.0
32606, 28.0
33080, 29.0
33089, 29.0
33108, 29.0
33581, 28.0
33590, 28.0
33609, 28.0
34082, 36.0
34091, 35.0
34110, 36.0
34584, 29.0
34592, 29.0
34611, 28.0
35084, 13.0
35094, 13.0
35112, 13.0
35586, 13.0
35594, 13.0
35613, 13.0
36087, 18.0
36096, 17.0
36114, 18.0
36588, 16.0
36597, 15.0
36616, 15.0
37090, 14.0
37099, 14.0
37118, 14.0
