0, 0
71, 6
150, 5
227, 7
306, 6
383, 6
461, 7
540, 6
618, 6
696, 6
774, 6
853, 6
930, 6
1008, 7
1086, 7
1165, 6
1243, 6
1321, 6
1399, 6
1477, 6
1554, 7
1634, 6
1711, 7
1789, 6
1867, 7
1946, 6
2024, 6
2102, 6
2179, 7
2258, 6
2336, 6
2414, 6
2493, 5
2571, 6
2649, 6
2726, 7
2805, 7
2883, 6
2961, 6
3039, 7
3117, 6
3195, 7
3273, 7
3352, 6
3430, 7
3508, 7
3586, 7
3664, 6
3742, 7
3820, 6
3899, 6
3978, 6
4055, 7
4133, 6
4211, 7
4289, 6
4367, 7
4446, 6
4524, 6
4602, 6
4679, 7
4758, 7
4836, 6
4915, 6
4993, 6
5071, 6
5149, 6
5227, 6
5305, 6
5383, 6
5461, 6
5539, 7
5618, 6
5696, 6
5773, 7
5852, 6
5929, 7
6007, 7
6086, 7
6164, 7
6242, 7
6320, 7
6398, 7
6476, 7
6555, 6
6634, 6
6711, 6
6789, 7
6867, 7
6946, 6
7024, 6
7103, 5
7180, 6
7258, 6
7336, 6
7414, 6
7492, 6
7570, 6
7649, 6
7726, 7
7805, 6
7883, 6
7961, 6
8040, 6
8118, 6
8195, 7
8273, 7
8351, 7
8430, 6
8508, 6
8586, 7
8664, 6
8742, 7
8820, 7
8899, 6
8977, 6
9055, 6
9133, 6
9210, 7
9289, 6
9367, 6
9446, 6
9523, 7
9601, 6
9680, 6
9758, 6
9836, 6
9914, 6
9992, 6
10070, 6
10148, 6
10227, 6
10305, 6
10383, 6
10461, 6
10539, 6
10617, 6
10695, 6
10773, 7
10851, 6
10930, 6
11007, 6
11086, 6
11163, 7
11242, 6
11321, 6
11398, 7
11476, 7
11554, 7
11633, 6
11710, 7
11788, 7
11867, 6
11945, 7
12024, 6
12101, 6
12180, 6
12258, 6
12335, 7
12414, 6
12492, 6
12570, 7
12648, 6
12726, 7
12806, 4
12883, 6
12961, 6
13039, 6
13116, 7
13195, 6
13273, 7
13351, 6
13429, 6
13507, 6
13585, 7
13664, 6
13742, 6
13820, 6
13899, 6
13977, 6
14054, 6
14133, 6
14211, 6
14290, 5
14367, 6
14445, 6
14523, 6
14602, 6
14679, 6
14760, 3
14835, 7
14914, 6
14992, 6
15069, 7
15148, 7
15227, 6
15304, 7
15383, 6
15460, 6
15538, 7
15617, 6
15695, 6
15774, 6
15851, 6
15929, 6
16008, 6
16085, 7
16164, 6
16242, 6
16320, 6
16397, 7
16476, 6
16554, 6
16632, 6
16710, 6
16788, 7
16866, 6
16944, 7
17023, 6
17101, 7
17179, 6
17257, 7
17336, 6
17413, 6
17492, 6
17570, 6
17648, 6
17726, 6
17804, 6
17882, 6
17960, 6
18039, 6
18117, 6
18195, 6
18273, 6
18352, 5
18429, 6
18507, 6
18585, 7
18663, 7
18741, 6
18822, 4
18898, 6
18976, 7
19055, 6
19133, 5
19210, 6
19289, 6
19367, 6
19444, 7
19522, 7
19601, 6
19679, 7
19757, 6
19836, 6
19913, 6
19992, 6
20069, 7
20148, 6
20225, 7
20304, 7
20382, 6
20460, 7
20538, 7
20616, 7
20695, 6
20773, 6
20850, 7
20929, 6
21007, 7
21085, 6
21163, 6
21241, 6
21319, 7
21397, 6
21476, 6
21554, 7
21632, 6
21710, 7
21788, 6
21866, 7
21944, 7
22023, 6
22101, 6
22179, 6
22256, 7
22335, 6
22413, 6
22491, 7
22569, 6
22647, 6
22726, 6
22803, 7
22881, 7
22960, 7
23038, 7
23116, 7
23194, 7
23273, 6
23351, 6
23429, 6
23507, 6
23585, 6
23663, 6
23742, 6
23820, 6
23898, 6
23975, 7
24054, 6
24132, 6
24209, 7
24289, 6
24366, 6
24444, 6
24523, 6
24601, 6
24678, 7
24757, 6
24835, 6
24913, 7
24991, 7
25069, 7
25147, 7
25225, 7
25304, 6
25382, 6
25460, 6
25538, 6
25616, 7
25694, 7
25773, 6
25851, 6
25929, 6
26007, 6
26085, 6
26163, 6
26241, 6
26319, 6
26397, 7
26476, 6
26553, 6
26632, 6
26710, 6
26789, 6
26866, 7
26945, 6
27022, 7
27101, 6
27179, 6
27256, 7
27334, 7
27413, 6
27491, 6
27569, 7
27648, 5
27725, 6
27803, 7
27881, 7
27959, 7
28038, 6
28116, 6
28194, 6
28272, 7
28350, 6
28429, 6
28506, 7
28585, 6
28662, 7
28741, 7
28818, 7
28898, 6
28975, 6
29053, 6
29131, 7
29209, 7
29288, 6
29366, 6
29445, 6
29522, 7
29600, 7
29678, 6
29757, 6
29834, 6
29913, 6
29991, 6
