exp,peers,nlr,failures,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0000,4,1,0,EpochStart,60000,1,unlimited,4,Raft,1,1,1,64,Simple,256,4096,1000,32,1,64,16,true,false,131072000,128,128,false,7680,4194304,external,32,8192,32,32,32.08974358974359,5773,5836,6647.374025974026,6665.75,594.7854570755686,544.5346135408926,16.066035863672415,16.610546250651254,5.339743589743589,28.51923076923077,31.062468,19.087288,0.0,0,0,1932.482,1932.273,1932.482,1937.768,1937.34,1050.7367714285713,1050.3821974025975,1050.7367714285713,1054.1301050583656,1053.7653696498053,564.385865459029,564.3518300835835,562.1901550183559,562.1389706387458,None,385,257,4.103840532261081,4.088950397886327,123.94378965637888,134.64458649128153,0.0,0
0001,4,1,0,EpochStart,60000,1,unlimited,4,Raft,1,1,1,64,Simple,256,4096,1000,32,1,64,16,true,false,131072000,256,256,false,15360,4194304,external,32,8192,64,65,64.24,-79162,-4097,329.50656167979,2500.776180698152,16614.94155728493,2557.830196475008,15.368362512030718,16.734114906705376,6.769736842105263,30.986842105263158,32.494441,18.121027,0.0,0,0,2747.824,2695.0,2747.824,1970.714,1970.457,1225.4324173228347,1222.2617375328084,1225.4324173228347,1082.5092807377048,1082.1636659836065,755.7105227922094,748.5764224617404,570.6172806235566,570.6091143639549,None,762,488,3.9245219358804415,4.1468043951261,234.5016490666819,269.3004099602081,0.0,0
0002,4,1,0,EpochStart,60000,1,unlimited,4,Raft,1,1,1,256,Single,256,4096,1000,32,1,16,16,true,false,131072000,128,128,false,7680,4194304,external,32,8192,128,129,128.52631578947367,3782,5516,6175.989610389611,6615.1983805668015,6754.009084108868,460.14671254996216,4.016157636300992,4.192938703376684,4.9423076923076925,25.03205128205128,30.098894,19.104686,0.0,0,0,996.929,996.308,996.929,994.519,994.078,548.6726077922077,548.3280857142857,548.6726077922077,544.1436031128404,543.7997665369651,289.7252482060221,289.6934320294391,289.4846327997553,289.4502502563318,None,385,257,1.0265590450343904,1.0516014755850516,127.91167675463424,134.52197015957236,0.0,0
0003,4,1,0,EpochStart,60000,1,unlimited,4,Raft,1,1,1,256,Single,256,4096,1000,32,1,16,16,true,false,131072000,256,256,false,15360,4194304,external,32,8192,257,258,257.4736842105263,-3,496,2494.570871261378,2630.559837728195,3924.9863999876375,1700.5779131784047,4.008671268339973,4.18396671528959,6.166666666666667,30.358974358974358,30.157009,19.175419,0.0,0,0,1030.385,1030.049,1030.385,1032.524,1032.169,579.4788257477243,579.1147750325097,579.4788257477243,580.5342058252427,580.1722485436894,289.4431639509937,289.3611825666856,289.46522984847417,289.3886549883551,None,769,515,1.0246180766255204,1.049382678547078,254.99876330573764,268.57301006043207,0.0,0
