21:09:44.184 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
21:09:44.184 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
21:09:44.184 INF Connecting to orderer. addrStr=127.0.0.1:10011 peerId=1
21:09:44.184 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
21:09:44.390 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
21:09:44.397 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
21:09:44.408 INF Connected to orderer. addrStr=127.0.0.1:10011 id=1
21:09:44.421 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
21:09:44.465 INF Connected to orderers.
21:09:44.466 INF Setting up client timeout. clientRunTime=30000
21:09:44.466 INF Starting to submit requests. numRequests=15360
21:09:44.466 INF Updating bucket assignment. epoch=0
21:09:44.467 DBG New bucket assignment. buckets=[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15] orderer=0
21:09:44.467 INF Resubmitted Requests. epoch=0 n=0
21:09:44.467 DBG Submitted request. clSeqNr=0
21:09:44.475 DBG Submitted request. clSeqNr=1
21:09:44.476 DBG Submitted request. clSeqNr=2
21:09:44.479 DBG Submitted request. clSeqNr=3
21:09:44.483 DBG Submitted request. clSeqNr=4
21:09:44.487 DBG Submitted request. clSeqNr=5
21:09:44.491 DBG Submitted request. clSeqNr=6
21:09:44.494 DBG Submitted request. clSeqNr=7
21:09:44.498 DBG Submitted request. clSeqNr=8
21:09:44.502 DBG Submitted request. clSeqNr=9
21:09:44.506 DBG Submitted request. clSeqNr=10
21:09:44.511 DBG Submitted request. clSeqNr=11
21:09:44.514 DBG Submitted request. clSeqNr=12
21:09:44.518 DBG Submitted request. clSeqNr=13
21:09:44.522 DBG Submitted request. clSeqNr=14
21:09:44.526 DBG Submitted request. clSeqNr=15
21:09:44.530 DBG Submitted request. clSeqNr=16
21:09:44.534 DBG Submitted request. clSeqNr=17
21:09:44.537 DBG Submitted request. clSeqNr=18
