19:54:38.746 INF Connecting to orderer. addrStr=127.0.0.1:10011 peerId=1
19:54:38.746 INF Connecting to orderer. addrStr=127.0.0.1:10022 peerId=2
19:54:38.746 INF Connecting to orderer. addrStr=127.0.0.1:10000 peerId=0
19:54:38.746 INF Connecting to orderer. addrStr=127.0.0.1:10033 peerId=3
19:54:38.942 INF Connected to orderer. addrStr=127.0.0.1:10022 id=2
19:54:38.953 INF Connected to orderer. addrStr=127.0.0.1:10033 id=3
19:54:38.967 INF Connected to orderer. addrStr=127.0.0.1:10011 id=1
19:54:38.967 INF Connected to orderer. addrStr=127.0.0.1:10000 id=0
19:54:38.993 INF Connected to orderers.
19:54:38.994 INF Setting up client timeout. clientRunTime=30000
19:54:38.994 INF Starting to submit requests. numRequests=15360
19:54:38.994 INF Updating bucket assignment. epoch=0
19:54:38.995 DBG New bucket assignment. buckets=[0,4,8,12,16,20,24,28,32,36,40,44,48,52,56,60] orderer=0
19:54:38.995 DBG New bucket assignment. buckets=[1,5,9,13,17,21,25,29,33,37,41,45,49,53,57,61] orderer=1
19:54:38.995 DBG New bucket assignment. buckets=[2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62] orderer=2
19:54:38.995 DBG New bucket assignment. buckets=[3,7,11,15,19,23,27,31,35,39,43,47,51,55,59,63] orderer=3
19:54:38.996 INF Resubmitted Requests. epoch=0 n=0
19:54:38.996 DBG Submitted request. clSeqNr=0
19:54:39.001 DBG Submitted request. clSeqNr=1
19:54:39.003 DBG Submitted request. clSeqNr=2
19:54:39.006 DBG Submitted request. clSeqNr=3
19:54:39.010 DBG Submitted request. clSeqNr=4
19:54:39.018 DBG Submitted request. clSeqNr=5
19:54:39.018 DBG Submitted request. clSeqNr=6
19:54:39.022 DBG Submitted request. clSeqNr=7
19:54:39.026 DBG Submitted request. clSeqNr=8
19:54:39.030 DBG Submitted request. clSeqNr=9
19:54:39.033 DBG Submitted request. clSeqNr=10
19:54:39.038 DBG Submitted request. clSeqNr=11
19:54:39.041 DBG Submitted request. clSeqNr=12
19:54:39.045 DBG Submitted request. clSeqNr=13
19:54:39.049 DBG Submitted request. clSeqNr=14
19:54:39.053 DBG Submitted request. clSeqNr=15
19:54:39.057 DBG Submitted request. clSeqNr=16
19:54:39.061 DBG Submitted request. clSeqNr=17
19:54:39.064 DBG Submitted request. clSeqNr=18
19:54:39.069 DBG Submitted request. clSeqNr=19
19:54:39.072 DBG Submitted request. clSeqNr=20
19:54:39.076 DBG Submitted request. clSeqNr=21
19:54:39.080 DBG Submitted request. clSeqNr=22
19:54:39.084 DBG Submitted request. clSeqNr=23
19:54:39.088 DBG Submitted request. clSeqNr=24
19:54:39.092 DBG Submitted request. clSeqNr=25
19:54:39.096 DBG Submitted request. clSeqNr=26
19:54:39.100 DBG Submitted request. clSeqNr=27
19:54:39.104 DBG Submitted request. clSeqNr=28
19:54:39.108 DBG Submitted request. clSeqNr=29
19:54:39.112 DBG Submitted request. clSeqNr=30
19:54:39.116 DBG Submitted request. clSeqNr=31
19:54:39.119 DBG Submitted request. clSeqNr=32
19:54:39.123 DBG Submitted request. clSeqNr=33
19:54:39.127 DBG Submitted request. clSeqNr=34
19:54:39.131 DBG Submitted request. clSeqNr=35
19:54:39.135 DBG Submitted request. clSeqNr=36
